SequenceID	Annotation	Length	BlastEvalue
seq_49015	hsa-mir-3666	25	8.23e-09
seq_39957	hsa-mir-146a	25	8.23e-09
seq_50639	hsa-mir-146a	25	8.23e-09
seq_51271	hsa-mir-146a	25	8.23e-09
seq_39967	HBII-85-26	25	8.23e-09
seq_40550	HBII-85-26	25	8.23e-09
seq_39969	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_45790	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_46289	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_48979	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_39971	U6-L1578	25	8.23e-09
seq_39971	U6-L1575	25	8.23e-09
seq_39971	U6-L485	25	8.23e-09
seq_39971	U6-L425	25	8.23e-09
seq_40569	U6-L1578	25	8.23e-09
seq_40569	U6-L1575	25	8.23e-09
seq_43683	U6-L1578	25	8.23e-09
seq_43683	U6-L1575	25	8.23e-09
seq_43683	U6-L485	25	8.23e-09
seq_43683	U6-L425	25	8.23e-09
seq_39976	U2-L25	25	8.23e-09
seq_40374	U2-L25	25	8.23e-09
seq_40484	U2-L25	25	8.23e-09
seq_49311	U2-L25	25	8.23e-09
seq_39981	hsa-mir-3684	25	8.23e-09
seq_40667	hsa-mir-3684	25	8.23e-09
seq_44916	hsa-mir-3684	25	8.23e-09
seq_46482	hsa-mir-3684	25	8.23e-09
seq_39983	U4-L9	25	8.23e-09
seq_40698	U4-L9	25	8.23e-09
seq_41066	U4-L9	25	8.23e-09
seq_47387	U4-L9	25	8.23e-09
seq_39990	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_39990	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_40775	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_40775	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_45684	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_45684	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_39993	HY4-L99	25	8.23e-09
seq_40813	HY4-L99	25	8.23e-09
seq_44923	HY4-L99	25	8.23e-09
seq_39997	HY1-L53	25	8.23e-09
seq_41736	HY1-L53	25	8.23e-09
seq_45756	HY1-L53	25	8.23e-09
seq_48750	HY1-L53	25	8.23e-09
seq_40003	U6-L127	25	8.23e-09
seq_41470	U6-L127	25	8.23e-09
seq_53376	U6-L127	25	8.23e-09
seq_40012	U6-L203	25	8.23e-09
seq_40958	U6-L203	25	8.23e-09
seq_41484	U6-L203	25	8.23e-09
seq_40018	U6-L853	25	8.23e-09
seq_46772	U6-L853	25	8.23e-09
seq_40021	U6-L631	25	8.23e-09
seq_44933	U6-L631	25	8.23e-09
seq_51360	U6-L631	25	8.23e-09
seq_40028	U1-L199	25	8.23e-09
seq_40028	U1-L198	25	8.23e-09
seq_41092	U1-L199	25	8.23e-09
seq_41092	U1-L198	25	8.23e-09
seq_41497	U1-L199	25	8.23e-09
seq_41497	U1-L198	25	8.23e-09
seq_40034	hsa-mir-4466	25	8.23e-09
seq_46571	hsa-mir-4466	25	8.23e-09
seq_40038	HY1-L330	25	8.23e-09
seq_41172	HY1-L330	25	8.23e-09
seq_43616	HY1-L330	25	8.23e-09
seq_50654	HY1-L330	25	8.23e-09
seq_40039	U6-L1239	25	8.23e-09
seq_51684	U6-L1239	25	8.23e-09
seq_51801	U6-L1239	25	8.23e-09
seq_40041	ACA17	25	8.23e-09
seq_42297	ACA17	25	8.23e-09
seq_46592	ACA17	25	8.23e-09
seq_49036	ACA17	25	8.23e-09
seq_40043	U6-L285	25	8.23e-09
seq_40391	U6-L285	25	8.23e-09
seq_40050	chr6.tRNA21-MetCAT	25	8.23e-09
seq_41267	chr6.tRNA21-MetCAT	25	8.23e-09
seq_45554	chr6.tRNA21-MetCAT	25	8.23e-09
seq_48770	chr6.tRNA21-MetCAT	25	8.23e-09
seq_40051	chr1.tRNA89-AsnGTT	25	8.23e-09
seq_40051	chr1.tRNA97-AsnGTT	25	8.23e-09
seq_40051	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_46635	chr1.tRNA89-AsnGTT	25	8.23e-09
seq_46635	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_40057	U2-L413	25	8.23e-09
seq_44954	U2-L413	25	8.23e-09
seq_40061	U1-L58	25	8.23e-09
seq_41338	U1-L58	25	8.23e-09
seq_45606	U1-L58	25	8.23e-09
seq_40062	HY4-L97	25	8.23e-09
seq_40397	HY4-L97	25	8.23e-09
seq_46708	HY4-L97	25	8.23e-09
seq_40063	chr6.tRNA135-ThrAGT-tRF3	25	8.23e-09
seq_46709	chr6.tRNA135-ThrAGT-tRF3	25	8.23e-09
seq_40065	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_40065	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_42731	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_42731	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_45687	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_45687	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_45837	LSU-rRNA_Hsa-L317	25	8.23e-09
seq_45837	LSU-rRNA_Hsa-L291	25	8.23e-09
seq_40066	BC200-L115	25	8.23e-09
seq_41395	BC200-L115	25	8.23e-09
seq_41517	BC200-L115	25	8.23e-09
seq_45354	BC200-L115	25	8.23e-09
seq_40079	U4-L9	25	8.23e-09
seq_41538	U4-L9	25	8.23e-09
seq_46169	U4-L9	25	8.23e-09
seq_55082	U4-L9	25	8.23e-09
seq_41592	U2-L786	25	8.23e-09
seq_41592	U2-L782	25	8.23e-09
seq_43729	U2-L1001	25	8.23e-09
seq_43729	U2-L786	25	8.23e-09
seq_43729	U2-L782	25	8.23e-09
seq_43729	U2-L709	25	8.23e-09
seq_43729	U2-L388	25	8.23e-09
seq_43729	U2-L166	25	8.23e-09
seq_43729	U2-L161	25	8.23e-09
seq_40086	HY4-L160	25	8.23e-09
seq_45336	HY4-L160	25	8.23e-09
seq_45862	HY4-L160	25	8.23e-09
seq_40088	ACA17	25	8.23e-09
seq_40355	ACA17	25	8.23e-09
seq_45969	ACA17	25	8.23e-09
seq_49131	ACA17	25	8.23e-09
seq_40090	HY1-L53	25	8.23e-09
seq_41716	HY1-L53	25	8.23e-09
seq_45970	HY1-L53	25	8.23e-09
seq_40094	U2-L25	25	8.23e-09
seq_40814	U2-L25	25	8.23e-09
seq_41536	U2-L25	25	8.23e-09
seq_41772	U2-L25	25	8.23e-09
seq_45241	U2-L25	25	8.23e-09
seq_40097	HY3-L296	25	8.23e-09
seq_41850	HY3-L296	25	8.23e-09
seq_46794	HY3-L296	25	8.23e-09
seq_40099	ACA17	25	8.23e-09
seq_46117	ACA17	25	8.23e-09
seq_46993	ACA17	25	8.23e-09
seq_41547	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_41897	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_40116	hsa-mir-484	25	8.23e-09
seq_46120	hsa-mir-484	25	8.23e-09
seq_49906	hsa-mir-484	25	8.23e-09
seq_40121	U6-L1578	25	8.23e-09
seq_40121	U6-L1575	25	8.23e-09
seq_40121	U6-L425	25	8.23e-09
seq_40419	U6-L1578	25	8.23e-09
seq_40419	U6-L1575	25	8.23e-09
seq_40419	U6-L425	25	8.23e-09
seq_42022	U6-L1578	25	8.23e-09
seq_42022	U6-L1575	25	8.23e-09
seq_42022	U6-L425	25	8.23e-09
seq_42023	U6-L485	25	8.23e-09
seq_40122	HY1-L53	25	8.23e-09
seq_41551	HY1-L53	25	8.23e-09
seq_40134	HY3-L224	25	8.23e-09
seq_42561	HY3-L224	25	8.23e-09
seq_45922	HY3-L224	25	8.23e-09
seq_40137	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_45691	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_40138	hsa-mir-146a	25	8.23e-09
seq_45009	hsa-mir-146a	25	8.23e-09
seq_40139	U1-L168	25	8.23e-09
seq_40139	U1-L167	25	8.23e-09
seq_40139	U1-L165	25	8.23e-09
seq_40139	U1-L164	25	8.23e-09
seq_40139	U1-L160	25	8.23e-09
seq_40139	U1-L158	25	8.23e-09
seq_40139	U1-L157	25	8.23e-09
seq_40139	U1-L155	25	8.23e-09
seq_40139	U1-L153	25	8.23e-09
seq_42178	U1-L168	25	8.23e-09
seq_42178	U1-L167	25	8.23e-09
seq_42178	U1-L165	25	8.23e-09
seq_42178	U1-L164	25	8.23e-09
seq_42178	U1-L160	25	8.23e-09
seq_42178	U1-L158	25	8.23e-09
seq_42178	U1-L157	25	8.23e-09
seq_42178	U1-L155	25	8.23e-09
seq_42178	U1-L153	25	8.23e-09
seq_48805	U1-L168	25	8.23e-09
seq_48805	U1-L167	25	8.23e-09
seq_48805	U1-L165	25	8.23e-09
seq_48805	U1-L164	25	8.23e-09
seq_48805	U1-L160	25	8.23e-09
seq_48805	U1-L158	25	8.23e-09
seq_48805	U1-L157	25	8.23e-09
seq_48805	U1-L155	25	8.23e-09
seq_48805	U1-L153	25	8.23e-09
seq_40140	HY3-L52	25	8.23e-09
seq_45976	HY3-L52	25	8.23e-09
seq_40146	U6-L203	25	8.23e-09
seq_43634	U6-L203	25	8.23e-09
seq_48092	U6-L203	25	8.23e-09
seq_40149	U13-L104	25	8.23e-09
seq_42301	U13-L104	25	8.23e-09
seq_45018	U13-L104	25	8.23e-09
seq_40157	hsa-mir-519a-2	25	8.23e-09
seq_40157	hsa-mir-519a-1	25	8.23e-09
seq_40157	hsa-mir-517c	25	8.23e-09
seq_40157	hsa-mir-519e	25	8.23e-09
seq_45856	hsa-mir-519a-2	25	8.23e-09
seq_45856	hsa-mir-519a-1	25	8.23e-09
seq_45856	hsa-mir-517c	25	8.23e-09
seq_46009	hsa-mir-517c	25	8.23e-09
seq_49945	hsa-mir-519a-2	25	8.23e-09
seq_49945	hsa-mir-519a-1	25	8.23e-09
seq_49945	hsa-mir-517c	25	8.23e-09
seq_53390	hsa-mir-519a-2	25	8.23e-09
seq_53390	hsa-mir-517c	25	8.23e-09
seq_53390	hsa-mir-519e	25	8.23e-09
seq_40159	chr6.tRNA80-IleAAT	25	8.23e-09
seq_40159	chr6.tRNA57-IleAAT	25	8.23e-09
seq_40159	chr6.tRNA154-IleAAT	25	8.23e-09
seq_40159	chr6.tRNA158-IleAAT	25	8.23e-09
seq_40159	chr6.tRNA28-IleAAT	25	8.23e-09
seq_40159	chr6.tRNA165-IleAAT	25	8.23e-09
seq_40159	chr6.tRNA11-IleAAT	25	8.23e-09
seq_40159	chr17.tRNA9-IleAAT	25	8.23e-09
seq_40159	chr14.tRNA10-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA80-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA57-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA154-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA158-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA28-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA165-IleAAT	25	8.23e-09
seq_42408	chr6.tRNA11-IleAAT	25	8.23e-09
seq_42408	chr17.tRNA9-IleAAT	25	8.23e-09
seq_42408	chr14.tRNA10-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA80-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA57-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA154-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA158-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA28-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA165-IleAAT	25	8.23e-09
seq_43640	chr6.tRNA11-IleAAT	25	8.23e-09
seq_43640	chr17.tRNA9-IleAAT	25	8.23e-09
seq_43640	chr14.tRNA10-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA80-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA57-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA154-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA158-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA28-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA165-IleAAT	25	8.23e-09
seq_46121	chr6.tRNA11-IleAAT	25	8.23e-09
seq_46121	chr17.tRNA9-IleAAT	25	8.23e-09
seq_46121	chr14.tRNA10-IleAAT	25	8.23e-09
seq_40169	U6-L6	25	8.23e-09
seq_42473	U6-L6	25	8.23e-09
seq_45036	U6-L6	25	8.23e-09
seq_40171	hsa-mir-517c	25	8.23e-09
seq_40354	hsa-mir-517c	25	8.23e-09
seq_42481	hsa-mir-517c	25	8.23e-09
seq_48099	hsa-mir-517c	25	8.23e-09
seq_40173	HY1-L330	25	8.23e-09
seq_42502	HY1-L212	25	8.23e-09
seq_44085	HY1-L330	25	8.23e-09
seq_45039	HY1-L330	25	8.23e-09
seq_48480	HY1-L212	25	8.23e-09
seq_50178	HY1-L330	25	8.23e-09
seq_40174	U3-L161	25	8.23e-09
seq_40433	U3-L161	25	8.23e-09
seq_47414	U3-L161	25	8.23e-09
seq_40175	chr6.tRNA30-ProCGG	25	8.23e-09
seq_40175	chr17.tRNA37-ProCGG	25	8.23e-09
seq_40175	chr16.tRNA6-ProCGG	25	8.23e-09
seq_40175	chr1.tRNA52-ProCGG	25	8.23e-09
seq_42517	chr6.tRNA30-ProCGG	25	8.23e-09
seq_42517	chr17.tRNA37-ProCGG	25	8.23e-09
seq_42517	chr16.tRNA6-ProCGG	25	8.23e-09
seq_42517	chr1.tRNA52-ProCGG	25	8.23e-09
seq_40179	chr7.tRNA4-PseudoTTG	25	8.23e-09
seq_40179	chr2.tRNA23-GlnTTG	25	8.23e-09
seq_40179	chr12.tRNA16-PseudoTTG	25	8.23e-09
seq_40179	chr10.tRNA5-PseudoCTG	25	8.23e-09
seq_40179	chr1.tRNA57-PseudoTGG	25	8.23e-09
seq_42548	chr7.tRNA4-PseudoTTG	25	8.23e-09
seq_42548	chr2.tRNA23-GlnTTG	25	8.23e-09
seq_42548	chr12.tRNA16-PseudoTTG	25	8.23e-09
seq_42548	chr10.tRNA5-PseudoCTG	25	8.23e-09
seq_42548	chr1.tRNA57-PseudoTGG	25	8.23e-09
seq_45649	chr7.tRNA4-PseudoTTG	25	8.23e-09
seq_45649	chr2.tRNA23-GlnTTG	25	8.23e-09
seq_45649	chr17.tRNA33-PseudoTTG	25	8.23e-09
seq_45649	chr10.tRNA5-PseudoCTG	25	8.23e-09
seq_45649	chr1.tRNA57-PseudoTGG	25	8.23e-09
seq_40182	chr8.tRNA11-SerAGA	25	8.23e-09
seq_40182	chr6.tRNA145-SerAGA	25	8.23e-09
seq_40182	chr6.tRNA47-SerAGA	25	8.23e-09
seq_40182	chr6.tRNA46-SerAGA	25	8.23e-09
seq_40182	chr6.tRNA44-SerAGA	25	8.23e-09
seq_40182	chr6.tRNA5-SerAGA	25	8.23e-09
seq_40182	chr6.tRNA172-SerTGA	25	8.23e-09
seq_40182	chr17.tRNA35-SerAGA	25	8.23e-09
seq_40182	chr17.tRNA41-SerCGA	25	8.23e-09
seq_42568	chr8.tRNA11-SerAGA	25	8.23e-09
seq_42568	chr6.tRNA145-SerAGA	25	8.23e-09
seq_42568	chr6.tRNA47-SerAGA	25	8.23e-09
seq_42568	chr6.tRNA46-SerAGA	25	8.23e-09
seq_42568	chr6.tRNA44-SerAGA	25	8.23e-09
seq_42568	chr6.tRNA5-SerAGA	25	8.23e-09
seq_42568	chr6.tRNA172-SerTGA	25	8.23e-09
seq_42568	chr17.tRNA35-SerAGA	25	8.23e-09
seq_42568	chr17.tRNA41-SerCGA	25	8.23e-09
seq_43642	chr8.tRNA11-SerAGA	25	8.23e-09
seq_43642	chr6.tRNA145-SerAGA	25	8.23e-09
seq_43642	chr6.tRNA47-SerAGA	25	8.23e-09
seq_43642	chr6.tRNA46-SerAGA	25	8.23e-09
seq_43642	chr6.tRNA44-SerAGA	25	8.23e-09
seq_43642	chr6.tRNA5-SerAGA	25	8.23e-09
seq_43642	chr6.tRNA172-SerTGA	25	8.23e-09
seq_43642	chr17.tRNA35-SerAGA	25	8.23e-09
seq_43642	chr17.tRNA41-SerCGA	25	8.23e-09
seq_43780	chr8.tRNA11-SerAGA	25	8.23e-09
seq_43780	chr6.tRNA145-SerAGA	25	8.23e-09
seq_43780	chr6.tRNA47-SerAGA	25	8.23e-09
seq_43780	chr6.tRNA46-SerAGA	25	8.23e-09
seq_43780	chr6.tRNA44-SerAGA	25	8.23e-09
seq_43780	chr6.tRNA5-SerAGA	25	8.23e-09
seq_43780	chr6.tRNA172-SerTGA	25	8.23e-09
seq_43780	chr17.tRNA35-SerAGA	25	8.23e-09
seq_43780	chr17.tRNA41-SerCGA	25	8.23e-09
seq_41583	U6-L512	25	8.23e-09
seq_42569	U6-L512	25	8.23e-09
seq_40186	BC200-L115	25	8.23e-09
seq_40437	BC200-L115	25	8.23e-09
seq_42575	BC200-L115	25	8.23e-09
seq_40187	chr1.tRNA58-LeuCAA	25	8.23e-09
seq_43781	chr1.tRNA58-LeuCAA	25	8.23e-09
seq_48954	chr1.tRNA58-LeuCAA	25	8.23e-09
seq_50936	chr1.tRNA58-LeuCAA	25	8.23e-09
seq_40203	HY1-L147	25	8.23e-09
seq_42614	HY1-L147	25	8.23e-09
seq_47539	HY1-L147	25	8.23e-09
seq_40205	U2-L912	25	8.23e-09
seq_42771	U2-L912	25	8.23e-09
seq_40213	hsa-mir-1243	25	8.23e-09
seq_40621	hsa-mir-1243	25	8.23e-09
seq_41391	hsa-mir-1243	25	8.23e-09
seq_42839	hsa-mir-1243	25	8.23e-09
seq_48112	hsa-mir-1243	25	8.23e-09
seq_40227	U6-L127	25	8.23e-09
seq_41610	U6-L127	25	8.23e-09
seq_47126	U6-L127	25	8.23e-09
seq_40237	U3-L50	25	8.23e-09
seq_41300	U3-L50	25	8.23e-09
seq_42975	U3-L50	25	8.23e-09
seq_45220	U3-L50	25	8.23e-09
seq_46266	U3-L50	25	8.23e-09
seq_40243	hsa-mir-4259	25	8.23e-09
seq_42998	hsa-mir-4259	25	8.23e-09
seq_45839	hsa-mir-4259	25	8.23e-09
seq_40246	HY1-L110	25	8.23e-09
seq_41398	HY1-L110	25	8.23e-09
seq_43808	HY1-L110	25	8.23e-09
seq_47675	HY1-L110	25	8.23e-09
seq_40248	U13_-L90	25	8.23e-09
seq_43008	U13_-L90	25	8.23e-09
seq_40249	U6-L853	25	8.23e-09
seq_41620	U6-L853	25	8.23e-09
seq_40259	LSU-rRNA_Hsa-L250	25	8.23e-09
seq_45096	LSU-rRNA_Hsa-L250	25	8.23e-09
seq_46002	LSU-rRNA_Hsa-L250	25	8.23e-09
seq_40261	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_41628	U36A	25	8.23e-09
seq_46408	U36A	25	8.23e-09
seq_47717	U36A	25	8.23e-09
seq_40267	U6-L1247	25	8.23e-09
seq_41781	U6-L1247	25	8.23e-09
seq_42647	U6-L1247	25	8.23e-09
seq_43098	U6-L1247	25	8.23e-09
seq_40271	U6-L282	25	8.23e-09
seq_43118	U6-L282	25	8.23e-09
seq_43819	U6-L282	25	8.23e-09
seq_40272	hsa-mir-3666	25	8.23e-09
seq_46048	hsa-mir-3666	25	8.23e-09
seq_48126	hsa-mir-3666	25	8.23e-09
seq_40273	U36A	25	8.23e-09
seq_49187	U36A	25	8.23e-09
seq_53275	U36A	25	8.23e-09
seq_40276	hsa-mir-2278	25	8.23e-09
seq_40449	hsa-mir-2278	25	8.23e-09
seq_43151	hsa-mir-2278	25	8.23e-09
seq_45341	chr5.tRNA5-ValAAC-tRF5	25	8.23e-09
seq_45341	chr5.tRNA4-ValAAC-tRF5	25	8.23e-09
seq_40297	hsa-mir-517c	25	8.23e-09
seq_40297	hsa-mir-517b	25	8.23e-09
seq_47898	hsa-mir-517c	25	8.23e-09
seq_47898	hsa-mir-517b	25	8.23e-09
seq_40309	hsa-mir-3666	25	8.23e-09
seq_43852	hsa-mir-3666	25	8.23e-09
seq_40312	U6-L1093	25	8.23e-09
seq_46861	U6-L1093	25	8.23e-09
seq_47135	U6-L1093	25	8.23e-09
seq_40325	chr8.tRNA11-SerAGA	25	8.23e-09
seq_40325	chr6.tRNA145-SerAGA	25	8.23e-09
seq_40325	chr6.tRNA47-SerAGA	25	8.23e-09
seq_40325	chr6.tRNA46-SerAGA	25	8.23e-09
seq_40325	chr6.tRNA44-SerAGA	25	8.23e-09
seq_40325	chr6.tRNA5-SerAGA	25	8.23e-09
seq_40325	chr6.tRNA172-SerTGA	25	8.23e-09
seq_40325	chr17.tRNA35-SerAGA	25	8.23e-09
seq_40325	chr17.tRNA41-SerCGA	25	8.23e-09
seq_40325	chr10.tRNA2-SerTGA	25	8.23e-09
seq_40472	chr8.tRNA11-SerAGA	25	8.23e-09
seq_40472	chr6.tRNA145-SerAGA	25	8.23e-09
seq_40472	chr6.tRNA47-SerAGA	25	8.23e-09
seq_40472	chr6.tRNA46-SerAGA	25	8.23e-09
seq_40472	chr6.tRNA44-SerAGA	25	8.23e-09
seq_40472	chr6.tRNA5-SerAGA	25	8.23e-09
seq_40472	chr6.tRNA172-SerTGA	25	8.23e-09
seq_40472	chr17.tRNA35-SerAGA	25	8.23e-09
seq_43590	chr8.tRNA11-SerAGA	25	8.23e-09
seq_43590	chr6.tRNA145-SerAGA	25	8.23e-09
seq_43590	chr6.tRNA47-SerAGA	25	8.23e-09
seq_43590	chr6.tRNA46-SerAGA	25	8.23e-09
seq_43590	chr6.tRNA44-SerAGA	25	8.23e-09
seq_43590	chr6.tRNA5-SerAGA	25	8.23e-09
seq_43590	chr6.tRNA172-SerTGA	25	8.23e-09
seq_43590	chr17.tRNA35-SerAGA	25	8.23e-09
seq_43590	chr17.tRNA41-SerCGA	25	8.23e-09
seq_47997	chr8.tRNA11-SerAGA	25	8.23e-09
seq_47997	chr6.tRNA145-SerAGA	25	8.23e-09
seq_47997	chr6.tRNA47-SerAGA	25	8.23e-09
seq_47997	chr6.tRNA46-SerAGA	25	8.23e-09
seq_47997	chr6.tRNA44-SerAGA	25	8.23e-09
seq_47997	chr6.tRNA5-SerAGA	25	8.23e-09
seq_47997	chr6.tRNA172-SerTGA	25	8.23e-09
seq_47997	chr17.tRNA35-SerAGA	25	8.23e-09
seq_47997	chr17.tRNA41-SerCGA	25	8.23e-09
seq_40334	HY1-L292	25	8.23e-09
seq_43626	HY1-L292	25	8.23e-09
seq_45138	HY1-L292	25	8.23e-09
seq_45610	HY1-L292	25	8.23e-09
seq_40335	chr6.tRNA28-IleAAT	25	8.23e-09
seq_40335	chr6.tRNA165-IleAAT	25	8.23e-09
seq_45139	chr6.tRNA28-IleAAT	25	8.23e-09
seq_45139	chr6.tRNA165-IleAAT	25	8.23e-09
seq_46118	chr6.tRNA28-IleAAT	25	8.23e-09
seq_46118	chr6.tRNA165-IleAAT	25	8.23e-09
seq_49059	chr6.tRNA28-IleAAT	25	8.23e-09
seq_49059	chr6.tRNA165-IleAAT	25	8.23e-09
seq_40339	HY3-L296	25	8.23e-09
seq_48027	HY3-L296	25	8.23e-09
seq_40341	chr6.tRNA59-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA57-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA153-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA154-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA158-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA28-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA165-IleAAT	25	8.23e-09
seq_40341	chr6.tRNA11-IleAAT	25	8.23e-09
seq_40341	chr17.tRNA34-IleAAT	25	8.23e-09
seq_40341	chr17.tRNA9-IleAAT	25	8.23e-09
seq_40341	chr14.tRNA10-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA59-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA57-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA153-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA154-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA158-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA28-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA165-IleAAT	25	8.23e-09
seq_43651	chr6.tRNA11-IleAAT	25	8.23e-09
seq_43651	chr17.tRNA34-IleAAT	25	8.23e-09
seq_43651	chr17.tRNA9-IleAAT	25	8.23e-09
seq_43651	chr14.tRNA10-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA59-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA57-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA153-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA154-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA158-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA28-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA165-IleAAT	25	8.23e-09
seq_43868	chr6.tRNA11-IleAAT	25	8.23e-09
seq_43868	chr17.tRNA34-IleAAT	25	8.23e-09
seq_43868	chr17.tRNA9-IleAAT	25	8.23e-09
seq_43868	chr14.tRNA10-IleAAT	25	8.23e-09
seq_40346	U6-L285	25	8.23e-09
seq_41673	U6-L285	25	8.23e-09
seq_42092	U6-L285	25	8.23e-09
seq_40348	U3-L22	25	8.23e-09
seq_51410	U3-L22	25	8.23e-09
seq_40349	U6-L6	25	8.23e-09
seq_40477	U6-L6	25	8.23e-09
seq_42785	U6-L6	25	8.23e-09
seq_45608	U6-L6	25	8.23e-09
seq_40352	hsa-mir-4259	25	8.23e-09
seq_46130	hsa-mir-4259	25	8.23e-09
seq_48731	hsa-mir-4259	25	8.23e-09
seq_49063	hsa-mir-4259	25	8.23e-09
seq_40357	hsa-mir-517c	25	8.23e-09
seq_40357	hsa-mir-517b	25	8.23e-09
seq_50699	hsa-mir-517c	25	8.23e-09
seq_50699	hsa-mir-517b	25	8.23e-09
seq_40363	U2-L25	25	8.23e-09
seq_43849	U2-L25	25	8.23e-09
seq_45152	U2-L25	25	8.23e-09
seq_40366	HY3-L436	25	8.23e-09
seq_40420	HY3-L436	25	8.23e-09
seq_43928	HY3-L436	25	8.23e-09
seq_48160	HY3-L436	25	8.23e-09
seq_40367	HY3-L52	25	8.23e-09
seq_43932	HY3-L52	25	8.23e-09
seq_40370	hsa-mir-517c	25	8.23e-09
seq_40370	hsa-mir-517b	25	8.23e-09
seq_42716	hsa-mir-517c	25	8.23e-09
seq_42716	hsa-mir-517b	25	8.23e-09
seq_46136	hsa-mir-517c	25	8.23e-09
seq_46136	hsa-mir-517b	25	8.23e-09
seq_51267	hsa-mir-517c	25	8.23e-09
seq_51267	hsa-mir-517b	25	8.23e-09
seq_40375	chr8.tRNA11-SerAGA	25	8.23e-09
seq_40375	chr6.tRNA147-SerAGA	25	8.23e-09
seq_40375	chr6.tRNA50-SerAGA	25	8.23e-09
seq_40375	chr6.tRNA47-SerAGA	25	8.23e-09
seq_40375	chr6.tRNA46-SerAGA	25	8.23e-09
seq_40375	chr6.tRNA44-SerAGA	25	8.23e-09
seq_40375	chr6.tRNA5-SerAGA	25	8.23e-09
seq_40375	chr17.tRNA35-SerAGA	25	8.23e-09
seq_40758	chr8.tRNA11-SerAGA	25	8.23e-09
seq_40758	chr6.tRNA147-SerAGA	25	8.23e-09
seq_40758	chr6.tRNA50-SerAGA	25	8.23e-09
seq_40758	chr6.tRNA47-SerAGA	25	8.23e-09
seq_40758	chr6.tRNA46-SerAGA	25	8.23e-09
seq_40758	chr6.tRNA44-SerAGA	25	8.23e-09
seq_40758	chr6.tRNA5-SerAGA	25	8.23e-09
seq_40758	chr17.tRNA35-SerAGA	25	8.23e-09
seq_50748	chr8.tRNA11-SerAGA	25	8.23e-09
