SequenceID	Annotation	Length	BlastEvalue
seq_6382	chr1.tRNA97-AsnGTT	25	8.23e-09
seq_6382	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_6387	U2-L172	25	8.23e-09
seq_6387	U2-L156	25	8.23e-09
seq_6391	U6-L745	25	8.23e-09
seq_6393	U1-L169	25	8.23e-09
seq_6393	U1-L166	25	8.23e-09
seq_6393	U1-L164	25	8.23e-09
seq_6393	U1-L161	25	8.23e-09
seq_6393	U1-L159	25	8.23e-09
seq_6393	U1-L156	25	8.23e-09
seq_6393	U1-L154	25	8.23e-09
seq_6393	U1-L153	25	8.23e-09
seq_6398	U13-L104	25	8.23e-09
seq_6420	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_6420	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_6420	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_6426	U6-L1461	25	8.23e-09
seq_6426	U6-L1416	25	8.23e-09
seq_6426	U6-L151	25	8.23e-09
seq_6426	U6-L141	25	8.23e-09
seq_6433	chr20.tRNA3-PseudoCAC-tRF3	25	8.23e-09
seq_6434	U2-L1035	25	8.23e-09
seq_6438	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_6447	U6-L1146	25	8.23e-09
seq_6460	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_6469	U6-L1561	25	8.23e-09
seq_6475	HY3-L64	25	8.23e-09
seq_6486	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_6495	chr16.tRNA23-LysTTT	25	8.23e-09
seq_6495	chr11.tRNA11-LysTTT	25	8.23e-09
seq_6506	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_6507	U6-L1416	25	8.23e-09
seq_6507	U6-L151	25	8.23e-09
seq_6507	U6-L141	25	8.23e-09
seq_6534	U6-L745	25	8.23e-09
seq_6538	hsa-mir-1914	25	8.23e-09
seq_6542	U6-L405	25	8.23e-09
seq_6546	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_6546	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_6581	U2-L12	25	8.23e-09
seq_6598	U2-L826	25	8.23e-09
seq_6598	U2-L584	25	8.23e-09
seq_6598	U2-L332	25	8.23e-09
seq_6605	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_6605	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_6620	hsa-mir-3666	25	8.23e-09
seq_6630	hsa-mir-876	25	8.23e-09
seq_6632	HY3-L205	25	8.23e-09
seq_6632	HY3-L52	25	8.23e-09
seq_6632	HY3-L25	25	8.23e-09
seq_6633	HY3-L159	25	8.23e-09
seq_6635	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_6650	U2-L882	25	8.23e-09
seq_6672	HY3-L274	25	8.23e-09
seq_6680	U2-L695	25	8.23e-09
seq_6684	U2-L629	25	8.23e-09
seq_6684	U2-L628	25	8.23e-09
seq_6684	U2-L416	25	8.23e-09
seq_6685	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_6685	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_6685	LSU-rRNA_Hsa-L163	25	8.23e-09
seq_6700	U6-L801	25	8.23e-09
seq_6722	U6-L1578	25	8.23e-09
seq_6722	U6-L1575	25	8.23e-09
seq_6722	U6-L425	25	8.23e-09
seq_6745	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_6745	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_6764	U2-L172	25	8.23e-09
seq_6764	U2-L156	25	8.23e-09
seq_6777	HY3-L274	25	8.23e-09
seq_6777	HY3	25	8.23e-09
seq_6785	U6-L1449	25	8.23e-09
seq_6785	U6-L956	25	8.23e-09
seq_6785	U6-L762	25	8.23e-09
seq_6807	hsa-mir-1914	25	8.23e-09
seq_6811	hsa-mir-1914	25	8.23e-09
seq_6817	U6-L1506	25	8.23e-09
seq_6820	U6-L1220	25	8.23e-09
seq_6820	U6-L1083	25	8.23e-09
seq_6820	U6-L940	25	8.23e-09
seq_6820	U6-L575	25	8.23e-09
seq_6826	hsa-mir-4466	25	8.23e-09
seq_6844	U2-L1014	25	8.23e-09
seq_6844	U2-L883	25	8.23e-09
seq_6844	U2-L826	25	8.23e-09
seq_6844	U2-L594	25	8.23e-09
seq_6844	U2-L584	25	8.23e-09
seq_6844	U2-L332	25	8.23e-09
seq_6844	U2-L164	25	8.23e-09
seq_6844	U2-L90	25	8.23e-09
seq_6846	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_6847	chr6.tRNA172-SerTGA-tRF5	25	8.23e-09
seq_6860	chr1.tRNA70-GlyTCC-tRF3	25	8.23e-09
seq_6860	chr1.tRNA73-GlyTCC-tRF3	25	8.23e-09
seq_6860	chr1.tRNA76-GlyTCC-tRF3	25	8.23e-09
seq_6860	chr1.tRNA79-GlyTCC-tRF3	25	8.23e-09
seq_6860	chr1.tRNA82-GlyTCC-tRF3	25	8.23e-09
seq_6872	hsa-mir-892c	25	8.23e-09
seq_6878	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_6878	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_6907	hsa-mir-1914	25	8.23e-09
seq_6909	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_6909	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_6909	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_6914	U6-L801	25	8.23e-09
seq_6921	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_6921	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_6921	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_6922	hsa-mir-3666	25	8.23e-09
seq_6929	HY4-L160	25	8.23e-09
seq_6929	HY4-L154	25	8.23e-09
seq_6929	HY4-L153	25	8.23e-09
seq_6929	HY4-L139	25	8.23e-09
seq_6929	HY4-L138	25	8.23e-09
seq_6929	HY4-L131	25	8.23e-09
seq_6929	HY4-L116	25	8.23e-09
seq_6929	HY4-L115	25	8.23e-09
seq_6929	HY4-L111	25	8.23e-09
seq_6929	HY4-L98	25	8.23e-09
seq_6929	HY4-L93	25	8.23e-09
seq_6929	HY4-L77	25	8.23e-09
seq_6929	HY4-L66	25	8.23e-09
seq_6929	HY4-L61	25	8.23e-09
seq_6929	HY4-L53	25	8.23e-09
seq_6929	HY4-L49	25	8.23e-09
seq_6929	HY4-L41	25	8.23e-09
seq_6929	HY4-L34	25	8.23e-09
seq_6929	HY4-L32	25	8.23e-09
seq_6929	HY4-L24	25	8.23e-09
seq_6929	HY4-L18	25	8.23e-09
seq_6929	HY4-L10	25	8.23e-09
seq_6932	U13-L104	25	8.23e-09
seq_6937	chr6.tRNA76-LysTTT	25	8.23e-09
seq_6937	chr6.tRNA143-LysTTT	25	8.23e-09
seq_6937	chr6.tRNA149-LysTTT	25	8.23e-09
seq_6937	chr17.tRNA2-LysTTT	25	8.23e-09
seq_6937	chr16.tRNA23-LysTTT	25	8.23e-09
seq_6937	chr12.tRNA1-LysTTT	25	8.23e-09
seq_6937	chr11.tRNA11-LysTTT	25	8.23e-09
seq_6937	chr11.tRNA14-LysTTT	25	8.23e-09
seq_6937	chr11.tRNA5-LysTTT	25	8.23e-09
seq_6937	chr1.tRNA55-LysTTT	25	8.23e-09
seq_6937	chr1.tRNA62-LysTTT	25	8.23e-09
seq_6937	chr1.tRNA54-LysTTT	25	8.23e-09
seq_6959	hsa-mir-1914	25	8.23e-09
seq_6979	U13-L104	25	8.23e-09
seq_6982	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_6995	U1-L58	25	8.23e-09
seq_6997	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_6999	U2-L25	25	8.23e-09
seq_7003	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_7021	hsa-mir-3118-6	25	8.23e-09
seq_7021	hsa-mir-3118-4	25	8.23e-09
seq_7022	U6-L1637	25	8.23e-09
seq_7031	U5-L112	25	8.23e-09
seq_7036	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_7038	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_7041	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_7041	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_7041	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_7044	U2-L628	25	8.23e-09
seq_7047	hsa-mir-3118-6	25	8.23e-09
seq_7047	hsa-mir-3118-4	25	8.23e-09
seq_7053	U5-L109	25	8.23e-09
seq_7053	U5-L47	25	8.23e-09
seq_7063	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_7072	chr7.tRNA16-CysGCA	25	8.23e-09
seq_7072	chr7.tRNA21-CysGCA	25	8.23e-09
seq_7072	chr4.tRNA3-CysGCA	25	8.23e-09
seq_7072	chr17.tRNA26-CysGCA	25	8.23e-09
seq_7072	chr17.tRNA27-CysGCA	25	8.23e-09
seq_7072	chr17.tRNA15-CysGCA	25	8.23e-09
seq_7072	chr17.tRNA29-CysGCA	25	8.23e-09
seq_7072	chr15.tRNA3-CysGCA	25	8.23e-09
seq_7072	chr14.tRNA8-CysGCA	25	8.23e-09
seq_7072	chr1.tRNA127-CysGCA	25	8.23e-09
seq_7076	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_7076	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_7082	U2-L410	25	8.23e-09
seq_7083	U2-L882	25	8.23e-09
seq_7087	U2-L1035	25	8.23e-09
seq_7097	U1-L58	25	8.23e-09
seq_7098	chr1.tRNA58-LeuCAA	25	8.23e-09
seq_7100	U2-L980	25	8.23e-09
seq_7100	U2-L940	25	8.23e-09
seq_7100	U2-L591	25	8.23e-09
seq_7100	U2-L425	25	8.23e-09
seq_7100	U2-L295	25	8.23e-09
seq_7100	U2-L187	25	8.23e-09
seq_7100	U2-L91	25	8.23e-09
seq_7103	HY3-L437	25	8.23e-09
seq_7103	HY3-L241	25	8.23e-09
seq_7111	U13-L104	25	8.23e-09
seq_7121	U6-L1660	25	8.23e-09
seq_7121	U6-L1328	25	8.23e-09
seq_7121	U6-L635	25	8.23e-09
seq_7121	U6-L285	25	8.23e-09
seq_7135	U6-L1603	25	8.23e-09
seq_7139	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_7159	U13-L104	25	8.23e-09
seq_7163	HY4-L160	25	8.23e-09
seq_7172	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_7177	U13-L104	25	8.23e-09
seq_7180	HY3-L274	25	8.23e-09
seq_7189	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_7192	HY3-L274	25	8.23e-09
seq_7195	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_7195	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_7195	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_7199	HY1-L349	25	8.23e-09
seq_7199	HY1-L212	25	8.23e-09
seq_7205	U5-L112	25	8.23e-09
seq_7217	U2-L695	25	8.23e-09
seq_7219	HY3-L241	25	8.23e-09
seq_7221	U5-L112	25	8.23e-09
seq_7233	U6-L1639	25	8.23e-09
seq_7235	U6-L587	25	8.23e-09
seq_7237	U2-L629	25	8.23e-09
seq_7237	U2-L628	25	8.23e-09
seq_7237	U2-L416	25	8.23e-09
seq_7255	HY3-L274	25	8.23e-09
seq_7265	chr1.tRNA104-PseudoGTT-tRF3	25	8.23e-09
seq_7265	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_7265	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_7269	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_7278	U2-L695	25	8.23e-09
seq_7286	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_7292	U6-L1146	25	8.23e-09
seq_7294	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_7319	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_7319	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_7319	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_7361	U1-L169	25	8.23e-09
seq_7361	U1-L166	25	8.23e-09
seq_7361	U1-L164	25	8.23e-09
seq_7361	U1-L161	25	8.23e-09
seq_7361	U1-L159	25	8.23e-09
seq_7361	U1-L156	25	8.23e-09
seq_7361	U1-L154	25	8.23e-09
seq_7361	U1-L153	25	8.23e-09
seq_7368	U6-L1018	25	8.23e-09
seq_7381	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_7397	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_7424	U6-L1146	25	8.23e-09
seq_7431	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_7476	U5-L112	25	8.23e-09
seq_7484	U1-L174	25	8.23e-09
seq_7484	U1-L104	25	8.23e-09
seq_7484	U1-L64	25	8.23e-09
seq_7484	U1-L58	25	8.23e-09
seq_7488	U6-L1146	25	8.23e-09
seq_7489	chr6.tRNA76-LysTTT	25	8.23e-09
seq_7489	chr6.tRNA143-LysTTT	25	8.23e-09
seq_7489	chr17.tRNA2-LysTTT	25	8.23e-09
seq_7489	chr11.tRNA14-LysTTT	25	8.23e-09
seq_7489	chr11.tRNA5-LysTTT	25	8.23e-09
seq_7489	chr1.tRNA62-LysTTT	25	8.23e-09
seq_7489	chr1.tRNA54-LysTTT	25	8.23e-09
seq_7502	HY1-L330	25	8.23e-09
seq_7502	HY1-L212	25	8.23e-09
seq_7504	U2-L628	25	8.23e-09
seq_7540	U6-L1416	25	8.23e-09
seq_7540	U6-L151	25	8.23e-09
seq_7540	U6-L141	25	8.23e-09
seq_7552	U6-L1603	25	8.23e-09
seq_7557	U6-L1637	25	8.23e-09
seq_7561	U7-L13	25	8.23e-09
seq_7577	chr6.tRNA124-ArgTCG-tRF3	25	8.23e-09
seq_7584	BC200-L118	25	8.23e-09
seq_7584	BC200-L12	25	8.23e-09
seq_7646	U2-L695	25	8.23e-09
seq_7649	chr1.tRNA66-LeuCAA-tRF5	25	8.23e-09
seq_7708	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_7709	U1-L58	25	8.23e-09
seq_7725	U2-L882	25	8.23e-09
seq_7727	chr6.tRNA76-LysTTT	25	8.23e-09
seq_7727	chr17.tRNA2-LysTTT	25	8.23e-09
seq_7727	chr11.tRNA14-LysTTT	25	8.23e-09
seq_7727	chr11.tRNA5-LysTTT	25	8.23e-09
seq_7727	chr1.tRNA62-LysTTT	25	8.23e-09
seq_7727	chr1.tRNA54-LysTTT	25	8.23e-09
seq_7758	U2-L1062	25	8.23e-09
seq_7758	U2-L538	25	8.23e-09
seq_7758	U2-L483	25	8.23e-09
seq_7758	U2-L214	25	8.23e-09
seq_7758	U2-L110	25	8.23e-09
seq_7761	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_7761	chr6.tRNA91-AlaAGC-tRF5	25	8.23e-09
seq_7761	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_7761	chr6.tRNA20-AlaAGC-tRF3	25	8.23e-09
seq_7761	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_7775	U5-L112	25	8.23e-09
seq_7776	U5-L112	25	8.23e-09
seq_7783	U6-L1460	25	8.23e-09
seq_7842	U1-L58	25	8.23e-09
seq_7849	U6-L1603	25	8.23e-09
seq_7852	U6-L1460	25	8.23e-09
seq_7865	HY1-L349	25	8.23e-09
seq_7865	HY1-L212	25	8.23e-09
seq_7871	HY1-L330	25	8.23e-09
seq_7871	HY1-L212	25	8.23e-09
seq_7884	HY3-L437	25	8.23e-09
seq_7884	HY3-L241	25	8.23e-09
seq_7886	U6-L1243	25	8.23e-09
seq_7890	chr1.tRNA89-AsnGTT	25	8.23e-09
seq_7890	chr1.tRNA97-AsnGTT	25	8.23e-09
seq_7890	chr1.tRNA124-AsnGTT	25	8.23e-09
seq_7919	LSU-rRNA_Hsa-L388	25	8.23e-09
seq_7919	LSU-rRNA_Hsa-L383	25	8.23e-09
seq_7928	U5-L98	25	8.23e-09
seq_7929	U2-L1017	25	8.23e-09
seq_7929	U2-L628	25	8.23e-09
seq_7929	U2-L383	25	8.23e-09
seq_7943	U2-L172	25	8.23e-09
seq_7943	U2-L156	25	8.23e-09
seq_7966	U2-L695	25	8.23e-09
seq_7969	U6-L1661	25	8.23e-09
seq_7969	U6-L1641	25	8.23e-09
seq_7969	U6-L1450	25	8.23e-09
seq_7969	U6-L1405	25	8.23e-09
seq_7969	U6-L1300	25	8.23e-09
seq_7969	U6-L1230	25	8.23e-09
seq_7969	U6-L1146	25	8.23e-09
seq_7969	U6-L633	25	8.23e-09
seq_7975	U6-L1637	25	8.23e-09
seq_7999	chr6.tRNA119-AlaCGC-tRF5	25	8.23e-09
seq_8007	U2-L882	25	8.23e-09
seq_8008	HY3-L241	25	8.23e-09
seq_8025	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_8067	chr6.tRNA135-ThrAGT-tRF3	25	8.23e-09
seq_8075	HY4-L160	25	8.23e-09
seq_8093	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_8102	hsa-mir-1914	25	8.23e-09
seq_8106	U6-L1449	25	8.23e-09
seq_8124	U1-L169	25	8.23e-09
seq_8124	U1-L168	25	8.23e-09
seq_8124	U1-L167	25	8.23e-09
seq_8124	U1-L164	25	8.23e-09
seq_8124	U1-L159	25	8.23e-09
seq_8124	U1-L158	25	8.23e-09
seq_8124	U1-L157	25	8.23e-09
seq_8124	U1-L154	25	8.23e-09
seq_8124	U1-L153	25	8.23e-09
seq_8154	chr6.tRNA90-AlaAGC-tRF5	25	8.23e-09
seq_8154	chr6.tRNA159-AlaAGC-tRF5	25	8.23e-09
seq_8154	chr6.tRNA19-AlaAGC-tRF3	25	8.23e-09
seq_8155	HY3-L480	25	8.23e-09
seq_8155	HY3-L399	25	8.23e-09
seq_8155	HY3-L159	25	8.23e-09
seq_8157	U7-L13	25	8.23e-09
seq_8162	U1-L58	25	8.23e-09
seq_8171	U5-L112	25	8.23e-09
seq_8178	U5-L98	25	8.23e-09
seq_8223	HY1-L34	25	8.23e-09
seq_8227	U2-L312	25	8.23e-09
seq_8255	U6-L1506	25	8.23e-09
seq_8258	U2-L628	25	8.23e-09
seq_8264	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_8264	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_8270	chr14.tRNA18-TyrGTA-tRF5	25	8.23e-09
seq_8286	U2-L25	25	8.23e-09
seq_8297	U6-L1461	25	8.23e-09
seq_8297	U6-L1416	25	8.23e-09
seq_8297	U6-L151	25	8.23e-09
seq_8297	U6-L141	25	8.23e-09
seq_8298	HY3-L436	25	8.23e-09
seq_8309	HY4-L160	25	8.23e-09
seq_8314	hsa-mir-876	25	8.23e-09
seq_8349	U2-L980	25	8.23e-09
seq_8349	U2-L770	25	8.23e-09
seq_8349	U2-L591	25	8.23e-09
seq_8349	U2-L425	25	8.23e-09
seq_8349	U2-L187	25	8.23e-09
seq_8370	HY3-L344	25	8.23e-09
seq_8370	HY3-L338	25	8.23e-09
seq_8370	HY3-L174	25	8.23e-09
seq_8382	U6-L1029	25	8.23e-09
seq_8382	U6-L957	25	8.23e-09
seq_8382	U6-L695	25	8.23e-09
seq_8382	U6-L544	25	8.23e-09
seq_8398	U6-L631	25	8.23e-09
seq_8402	U1-L58	25	8.23e-09
seq_8411	U6-L801	25	8.23e-09
seq_8413	hsa-mir-876	25	8.23e-09
seq_8426	HY3-L348	25	8.23e-09
seq_8431	U2-L144	25	8.23e-09
seq_8434	U2-L144	25	8.23e-09
seq_8437	chr16.tRNA33-PseudoAGG-tRF3	25	8.23e-09
seq_8439	chr1.tRNA109-PseudoGTT-tRF3	25	8.23e-09
seq_8439	chr1.tRNA125-PseudoGTT-tRF3	25	8.23e-09
seq_8448	U5-L112	25	8.23e-09
seq_8456	U2-L472	25	8.23e-09
seq_8459	chr14.tRNA13-LysCTT-tRF5	25	8.23e-09
seq_8464	U6-L971	25	8.23e-09
seq_8464	U6-L751	25	8.23e-09
seq_8464	U6-L673	25	8.23e-09
seq_8464	U6-L127	25	8.23e-09
seq_8467	chr16.tRNA33-PseudoAGG-tRF3	25	8.23e-09
seq_8470	chr8.tRNA11-SerAGA	25	8.23e-09
seq_8470	chr6.tRNA147-SerAGA	25	8.23e-09
seq_8470	chr6.tRNA50-SerAGA	25	8.23e-09
seq_8470	chr6.tRNA47-SerAGA	25	8.23e-09
seq_8470	chr6.tRNA46-SerAGA	25	8.23e-09
seq_8470	chr6.tRNA44-SerAGA	25	8.23e-09
seq_8470	chr6.tRNA5-SerAGA	25	8.23e-09
seq_8470	chr17.tRNA35-SerAGA	25	8.23e-09
seq_8487	U2-L628	25	8.23e-09
seq_8495	U6-L801	25	8.23e-09
seq_8499	U2-L144	25	8.23e-09
seq_8512	chr6.tRNA66-AlaTGC-tRF5	25	8.23e-09
seq_8514	U6-L745	25	8.23e-09
seq_8518	U7-L13	25	8.23e-09
seq_8526	U4-L22	25	8.23e-09
seq_8526	U4-L21	25	8.23e-09
seq_8534	chr2.tRNA23-GlnTTG	25	8.23e-09
seq_8549	hsa-mir-3666	25	8.23e-09
seq_8551	U4-L21	25	8.23e-09
seq_8565	U6-L1637	25	8.23e-09
seq_8593	U6-L745	25	8.23e-09
seq_8630	U5-L98	25	8.23e-09
seq_8643	HY1-L373	25	8.23e-09
seq_8643	HY1-L371	25	8.23e-09
seq_8643	HY1-L368	25	8.23e-09
seq_8643	HY1-L365	25	8.23e-09
seq_8643	HY1-L363	25	8.23e-09
seq_8643	HY1-L360	25	8.23e-09
seq_8643	HY1-L337	25	8.23e-09
seq_8670	HY3-L64	25	8.23e-09
seq_8674	U6-L1468	25	8.23e-09
seq_8674	U6-L1449	25	8.23e-09
seq_8674	U6-L1399	25	8.23e-09
seq_8674	U6-L956	25	8.23e-09
seq_8674	U6-L898	25	8.23e-09
seq_8674	U6-L657	25	8.23e-09
seq_8674	U6-L505	25	8.23e-09
seq_8674	U6-L504	25	8.23e-09
seq_8674	U6-L367	25	8.23e-09
seq_8674	U6-L291	25	8.23e-09
seq_8674	U6-L280	25	8.23e-09
seq_8674	U6-L237	25	8.23e-09
seq_8674	U6-L219	25	8.23e-09
seq_8707	chr16.tRNA33-PseudoAGG-tRF3	25	8.23e-09
seq_8726	HY3-L347	25	8.23e-09
seq_8728	U2-L882	25	8.23e-09
seq_8740	chr16.tRNA33-PseudoAGG-tRF3	25	8.23e-09
seq_8774	U2-L144	25	8.23e-09
seq_8807	hsa-mir-363	25	8.23e-09
seq_8836	chr16.tRNA33-PseudoAGG-tRF3	25	8.23e-09
seq_8858	U2-L144	25	8.23e-09
seq_8891	chr7.tRNA24-PseudoGTA-tRF3	25	8.23e-09
seq_8906	chr14.tRNA13-LysCTT-tRF5	25	8.23e-09
seq_8913	hsa-mir-363	25	8.23e-09
seq_9008	chr11.tRNA7-PseudoCCT-tRF3	25	8.23e-09
seq_9011	chr16.tRNA33-PseudoAGG-tRF3	25	8.23e-09
seq_9088	HY3-L241	25	8.23e-09
seq_9098	U2-L144	25	8.23e-09
